seqName	start	ende	direction	type1	type2	Name	locus_tag	product
CP003909.1	1422927	1423361	-	CDS	gene	NGFG_01532	NGFG_01532	MafB protein
CP003909.1	1423499	1423834	-	CDS	gene	NGFG_01531	NGFG_01531	hypothetical protein
CP003909.1	1423831	1424562	-	CDS	gene	NGFG_02418	NGFG_02418	hypothetical protein
CP003909.1	1425367	1425594	-	CDS	gene	NGFG_01529	NGFG_01529	hypothetical protein
CP003909.1	1425653	1425976	-	CDS	gene	NGFG_01528	NGFG_01528	hypothetical protein
CP003909.1	1425966	1426319	-	CDS	gene	NGFG_01527	NGFG_01527	hypothetical protein
CP003909.1	1426616	1427164	-	CDS	gene	NGFG_01526	NGFG_01526	hypothetical protein
CP003909.1	1427154	1428971	-	CDS	gene	NGFG_02419	NGFG_02419	MafB family adhesin protein
CP003909.1	1428975	1429916	-	CDS	gene	NGFG_02194	NGFG_02194	adhesin mafA 2/3
CP003909.1	1430056	1430709	-	CDS	gene	NGFG_02420	NGFG_02420	transposase
CP003909.1	1430776	1431357	+	CDS	gene	NGFG_02421	NGFG_02421	bacteriocin resistance protein
CP003909.1	1431487	1433148	+	CDS	gene	NGFG_01524	NGFG_01524	electron-transfer flavoprotein dehydrogenase
CP003909.1	1433282	1433776	-	CDS	gene	NGFG_01523	NGFG_01523	NosL-like lipoprotein
CP003909.1	1433773	1434603	-	CDS	gene	NGFG_01522	NGFG_01522	ABC transporter permease
CP003909.1	1434600	1435496	-	CDS	gene	NGFG_01521	NGFG_01521	ABC transporter ATP-binding protein
CP003909.1	1435554	1436132	-	CDS	gene	NGFG_01520	NGFG_01520	copper ABC transporter periplasmic copper-binding protein
CP003909.1	1436139	1436909	-	CDS	gene	NGFG_01519	NGFG_01519	nitrous oxidase accessory protein
CP003909.1	1439178	1440365	-	CDS	gene	NGFG_01517	NGFG_01517	nitrous-oxide reductase transcriptional activator NosR
CP003909.1	1440369	1441508	-	CDS	gene	NGFG_01516	NGFG_01516	FMN-binding protein
CP003909.1	1441731	1442978	-	CDS	gene	NGFG_01515	NGFG_01515	glutamyl-tRNA reductase
CP003909.1	1443131	1443517	-	CDS	gene	NGFG_01514	NGFG_01514	glycine cleavage system H protein
CP003909.1	1443569	1444108	-	CDS	gene	NGFG_01513	NGFG_01513	hypothetical protein
CP003909.1	1444255	1445355	-	CDS	gene	NGFG_01512	NGFG_01512	aminomethyltransferase
CP003909.1	1445867	1446349	+	CDS	gene	NGFG_01511	NGFG_01511	lrp/AsnC family transcriptional regulator%2C leucine-responsive regulatory protein
CP003909.1	1446405	1447001	+	CDS	gene	NGFG_01510	NGFG_01510	hypothetical protein
CP003909.1	1446998	1447357	+	CDS	gene	NGFG_01509	NGFG_01509	hypothetical protein
CP003909.1	1447716	1449137	+	CDS	gene	NGFG_01507	NGFG_01507	citrate transporter
CP003909.1	1449211	1449864	-	CDS	gene	NGFG_02422	NGFG_02422	transposase
CP003909.1	1450102	1451445	+	CDS	gene	NGFG_01506	NGFG_01506	Na(+)-translocating NADH-quinone reductase subunit A
CP003909.1	1451448	1452680	+	CDS	gene	NGFG_01505	NGFG_01505	Na(+)-translocating NADH-quinone reductase subunit B
CP003909.1	1452673	1453449	+	CDS	gene	NGFG_01504	NGFG_01504	Na(+)-translocating NADH-quinone reductase subunit C
CP003909.1	1453449	1454075	+	CDS	gene	NGFG_01503	NGFG_01503	Na(+)-translocating NADH-quinone reductase subunit D
CP003909.1	1454079	1454672	+	CDS	gene	NGFG_01502	NGFG_01502	Na(+)-translocating NADH-quinone reductase subunit E
CP003909.1	1454686	1455903	+	CDS	gene	NGFG_01501	NGFG_01501	Na(+)-translocating NADH-quinone reductase subunit F
CP003909.1	1456142	1456252	+	CDS	gene	NGFG_01500	NGFG_01500	hypothetical protein
CP003909.1	1456420	1457475	+	CDS	gene	NGFG_01499	NGFG_01499	thiamine biosynthesis lipoprotein
CP003909.1	1457501	1457716	+	CDS	gene	NGFG_01498	NGFG_01498	hypothetical protein
CP003909.1	1457840	1458418	-	CDS	gene	NGFG_01497	NGFG_01497	protein grpE
CP003909.1	1458601	1459419	+	CDS	gene	NGFG_01496	NGFG_01496	serine O-acetyltransferase
CP003909.1	1459623	1461134	-	CDS	gene	NGFG_01495	NGFG_01495	ubiquinone biosynthesis protein
CP003909.1	1461786	1462247	-	CDS	gene	NGFG_01493	NGFG_01493	iron-sulfur cluster assembly accessory protein
CP003909.1	1462257	1462943	-	CDS	gene	NGFG_01492	NGFG_01492	transcriptional regulator
CP003909.1	1463130	1463402	+	CDS	gene	NGFG_01491	NGFG_01491	hypothetical protein
CP003909.1	1463610	1465538	+	CDS	gene	NGFG_01490	NGFG_01490	chaperone dnaK
CP003909.1	1467744	1468721	+	CDS	gene	NGFG_01488	NGFG_01488	Tat (Twin-arginine translocation) pathway signaling protein
CP003909.1	1470070	1470762	+	CDS	gene	NGFG_01486	NGFG_01486	NitT/TauT ABC transporter ATP-binding protein
CP003909.1	1470954	1471568	+	CDS	gene	NGFG_01485	NGFG_01485	cadmium resistance transporter
CP003909.1	1473007	1475196	-	CDS	gene	NGFG_01483	NGFG_01483	primosomal protein N'
CP003909.1	1475336	1476121	+	CDS	gene	NGFG_01482	NGFG_01482	thiol:disulfide interchange protein DsbC
CP003909.1	1476220	1478154	-	CDS	gene	NGFG_01481	NGFG_01481	macrolide export ATP-binding/permease MacB
CP003909.1	1478220	1479398	-	CDS	gene	NGFG_01480	NGFG_01480	efflux transporter%2C RND family%2C MFP subunit
CP003909.1	1479624	1480013	+	CDS	gene	NGFG_01479	NGFG_01479	prepilin-type N-terminal cleavage/methylation domain-containing protein
CP003909.1	1480287	1481333	+	CDS	gene	NGFG_01478	NGFG_01478	alcohol dehydrogenase%2C propanol-preferring
CP003909.1	1481634	1485119	-	CDS	gene	NGFG_01476	NGFG_01476	chromosome segregation protein SMC
CP003909.1	1486132	1486617	+	CDS	gene	NGFG_02423	NGFG_02423	hypothetical protein
CP003909.1	1486826	1487548	+	CDS	gene	NGFG_01472	NGFG_01472	UDP-2%2C3-diacylglucosamine hydrolase
CP003909.1	1487817	1489403	+	CDS	gene	NGFG_01471	NGFG_01471	lactate permease (LctP) family transporter
CP003909.1	1489569	1489772	-	CDS	gene	NGFG_01470	NGFG_01470	hypothetical protein
CP003909.1	1489888	1490385	+	CDS	gene	NGFG_01469	NGFG_01469	hypothetical protein
CP003909.1	1490467	1491657	+	CDS	gene	NGFG_01468	NGFG_01468	aspartate aminotransferase
CP003909.1	1491888	1492343	+	CDS	gene	NGFG_02424	NGFG_02424	hypothetical protein
CP003909.1	1492361	1492657	-	CDS	gene	NGFG_02425	NGFG_02425	hypothetical protein
CP003909.1	1492713	1494224	-	CDS	gene	NGFG_01467	NGFG_01467	lysyl-tRNA synthetase
CP003909.1	1494378	1495631	-	CDS	gene	NGFG_01466	NGFG_01466	hypothetical protein
CP003909.1	1495910	1497886	+	CDS	gene	NGFG_01464	NGFG_01464	xaa-Pro aminopeptidase
CP003909.1	1499347	1499889	-	CDS	gene	NGFG_02426	NGFG_02426	hypothetical protein
CP003909.1	1499889	1500185	-	CDS	gene	NGFG_02237	NGFG_02237	opacity protein
CP003909.1	1500420	1501133	-	CDS	gene	NGFG_02238	NGFG_02238	opacity protein
CP003909.1	1501156	1501251	-	CDS	gene	NGFG_02427	NGFG_02427	hypothetical protein
CP003909.1	1501573	1501785	+	CDS	gene	NGFG_02428	NGFG_02428	hypothetical protein
CP003909.1	1501973	1503553	-	CDS	gene	NGFG_01461	NGFG_01461	bifunctional purine biosynthesis protein purH
CP003909.1	1503714	1504937	-	CDS	gene	NGFG_01460	NGFG_01460	voltage gated chloride channel protein
CP003909.1	1505001	1505834	-	CDS	gene	NGFG_01459	NGFG_01459	phosphoserine phosphatase SerB
CP003909.1	1506123	1507661	+	CDS	gene	NGFG_01458	NGFG_01458	NAD(P)(+) transhydrogenase (AB-specific)%2C alpha subunit
CP003909.1	1507665	1508048	+	CDS	gene	NGFG_01457	NGFG_01457	hypothetical protein
CP003909.1	1508128	1509513	+	CDS	gene	NGFG_01455	NGFG_01455	NAD(P) transhydrogenase subunit beta
CP003909.1	1510538	1511449	+	CDS	gene	NGFG_01453	NGFG_01453	LysR family transcriptional regulator
CP003909.1	1512114	1512473	-	CDS	gene	NGFG_01452	NGFG_01452	hypothetical protein
CP003909.1	1516444	1517226	-	CDS	gene	NGFG_01447	NGFG_01447	biotin biosynthesis protein BioC
CP003909.1	1517214	1517861	-	CDS	gene	NGFG_01446	NGFG_01446	hypothetical protein
CP003909.1	1517871	1519013	-	CDS	gene	NGFG_01445	NGFG_01445	8-amino-7-oxononanoate synthase
CP003909.1	1519035	1519172	-	CDS	gene	NGFG_02429	NGFG_02429	hypothetical protein
CP003909.1	1519278	1520312	+	CDS	gene	NGFG_01444	NGFG_01444	hypothetical protein
CP003909.1	1520516	1521982	-	CDS	gene	NGFG_01443	NGFG_01443	divalent anion:Na+ symporter (DASS) family transporter
CP003909.1	1522180	1523103	-	CDS	gene	NGFG_01442	NGFG_01442	agmatinase
CP003909.1	1523202	1525094	-	CDS	gene	NGFG_01441	NGFG_01441	biosynthetic arginine decarboxylase
CP003909.1	1525261	1525545	-	CDS	gene	NGFG_01440	NGFG_01440	hypothetical protein
CP003909.1	1525695	1527503	-	CDS	gene	NGFG_01439	NGFG_01439	aspartyl-tRNA synthetase
CP003909.1	1527561	1528262	-	CDS	gene	NGFG_01438	NGFG_01438	hypothetical protein
CP003909.1	1528404	1529543	-	CDS	gene	NGFG_01437	NGFG_01437	phospholipase A1
CP003909.1	1529712	1529975	-	CDS	gene	NGFG_01436	NGFG_01436	30S ribosomal protein S20
CP003909.1	1530276	1531418	+	CDS	gene	NGFG_01435	NGFG_01435	spermidine/putrescine ABC transporter substrate-binding protein
CP003909.1	1532528	1533064	+	CDS	gene	NGFG_02430	NGFG_02430	hypothetical protein
CP003909.1	1539472	1540581	+	CDS	gene	NGFG_01432	NGFG_01432	hypothetical protein
CP003909.1	1541308	1542120	-	CDS	gene	NGFG_01431	NGFG_01431	glutamate racemase
CP003909.1	1542309	1542770	+	CDS	gene	NGFG_01430	NGFG_01430	YjeE family ATPase
CP003909.1	1542767	1544017	+	CDS	gene	NGFG_01429	NGFG_01429	N-acetylmuramoyl-L-alanine amidase AmiC
CP003909.1	1544096	1544917	+	CDS	gene	NGFG_01428	NGFG_01428	hypothetical protein
CP003909.1	1544963	1546105	-	CDS	gene	NGFG_01427	NGFG_01427	N6-adenine-specific DNA methylase
CP003909.1	1546154	1546576	-	CDS	gene	NGFG_01426	NGFG_01426	hypothetical protein
CP003909.1	1546569	1547378	-	CDS	gene	NGFG_01425	NGFG_01425	mutator mutT protein
CP003909.1	1547460	1547837	-	CDS	gene	NGFG_01424	NGFG_01424	holo-[acyl-carrier-protein] synthase
CP003909.1	1547887	1548615	-	CDS	gene	NGFG_01423	NGFG_01423	pyridoxine 5'-phosphate synthase
CP003909.1	1548668	1549411	-	CDS	gene	NGFG_01422	NGFG_01422	DNA repair protein recO
CP003909.1	1549448	1550536	-	CDS	gene	NGFG_01421	NGFG_01421	chorismate mutase
CP003909.1	1550614	1551651	-	CDS	gene	NGFG_01420	NGFG_01420	drug resistance transporter%2C Bcr/CflA subfamily
CP003909.1	1551667	1551945	-	CDS	gene	NGFG_01419	NGFG_01419	integral membrane efflux protein
CP003909.1	1551935	1552810	-	CDS	gene	NGFG_01418	NGFG_01418	integral membrane protein
CP003909.1	1553066	1553392	+	CDS	gene	NGFG_02431	NGFG_02431	pilin pilS7
CP003909.1	1553992	1554666	+	CDS	gene	NGFG_02432	NGFG_02432	opacity protein
CP003909.1	1554950	1555762	-	CDS	gene	NGFG_01417	NGFG_01417	nitrilase
CP003909.1	1555847	1556719	+	CDS	gene	NGFG_01416	NGFG_01416	prephenate dehydrogenase
CP003909.1	1556777	1557931	-	CDS	gene	NGFG_01415	NGFG_01415	hypothetical protein
CP003909.1	1557976	1558344	-	CDS	gene	NGFG_01414	NGFG_01414	hypothetical protein
CP003909.1	1558518	1558961	+	CDS	gene	NGFG_01413	NGFG_01413	Rrf2 family protein
CP003909.1	1559123	1559743	-	CDS	gene	NGFG_01412	NGFG_01412	tRNA threonylcarbamoyladenosine biosynthesis protein
CP003909.1	1559854	1561053	-	CDS	gene	NGFG_01411	NGFG_01411	acetate kinase 2
CP003909.1	1561365	1561979	-	CDS	gene	NGFG_01409	NGFG_01409	hypothetical protein
CP003909.1	1562003	1562530	-	CDS	gene	NGFG_01408	NGFG_01408	hypothetical protein
CP003909.1	1563080	1564999	-	CDS	gene	NGFG_01407	NGFG_01407	aconitate hydratase
CP003909.1	1564999	1565685	-	CDS	gene	NGFG_01406	NGFG_01406	aconitate hydratase
CP003909.1	1565762	1566550	-	CDS	gene	NGFG_01405	NGFG_01405	hypothetical protein
CP003909.1	1566702	1567850	-	CDS	gene	NGFG_01404	NGFG_01404	2-methylcitrate synthase
CP003909.1	1567843	1567938	-	CDS	gene	NGFG_02433	NGFG_02433	hypothetical protein
CP003909.1	1567935	1568714	-	CDS	gene	NGFG_01403	NGFG_01403	methylisocitrate lyase
CP003909.1	1568715	1568810	-	CDS	gene	NGFG_02434	NGFG_02434	hypothetical protein
CP003909.1	1569433	1570743	-	CDS	gene	NGFG_01402	NGFG_01402	MFS transporter%2C AGZA family%2C xanthine/uracil permease
CP003909.1	1570879	1572057	-	CDS	gene	NGFG_01401	NGFG_01401	cell division protein ftsZ
CP003909.1	1572176	1573420	-	CDS	gene	NGFG_01400	NGFG_01400	cell division protein ftsA
CP003909.1	1573506	1574234	-	CDS	gene	NGFG_01399	NGFG_01399	cell division protein FtsQ
CP003909.1	1574224	1575138	-	CDS	gene	NGFG_01398	NGFG_01398	D-alanine-D-alanine ligase
CP003909.1	1575250	1576770	-	CDS	gene	NGFG_01397	NGFG_01397	UDP-N-acetylmuramate-L-alanine ligase
CP003909.1	1576814	1577881	-	CDS	gene	NGFG_01396	NGFG_01396	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
CP003909.1	1577885	1579183	-	CDS	gene	NGFG_01395	NGFG_01395	cell division protein FtsW
CP003909.1	1579335	1580672	-	CDS	gene	NGFG_01394	NGFG_01394	UDP-N-acetylmuramoylalanine-D-glutamate ligase
CP003909.1	1580757	1581137	-	CDS	gene	NGFG_01393	NGFG_01393	hypothetical protein
CP003909.1	1581262	1582344	-	CDS	gene	NGFG_01392	NGFG_01392	phospho-N-acetylmuramoyl-pentapeptide-transferase
CP003909.1	1582589	1582765	-	CDS	gene	NGFG_01391	NGFG_01391	hypothetical protein
CP003909.1	1582768	1584126	-	CDS	gene	NGFG_01390	NGFG_01390	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase
CP003909.1	1584251	1585897	-	CDS	gene	NGFG_01389	NGFG_01389	division cluster competence associated sulfatase Dca
CP003909.1	1585920	1587398	-	CDS	gene	NGFG_01388	NGFG_01388	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-2%2C6-diaminopimelate ligase
CP003909.1	1587423	1589174	-	CDS	gene	NGFG_01387	NGFG_01387	penicillin-binding protein 2
CP003909.1	1589235	1589498	-	CDS	gene	NGFG_01386	NGFG_01386	cell division protein FtsL
CP003909.1	1589525	1590481	-	CDS	gene	NGFG_01385	NGFG_01385	ribosomal RNA small subunit methyltransferase H
CP003909.1	1590478	1590933	-	CDS	gene	NGFG_01384	NGFG_01384	protein MraZ
CP003909.1	1591281	1592459	+	CDS	gene	NGFG_01383	NGFG_01383	hypothetical protein
CP003909.1	1592900	1593721	-	CDS	gene	NGFG_01382	NGFG_01382	undecaprenyl-diphosphatase
CP003909.1	1593754	1594398	-	CDS	gene	NGFG_01381	NGFG_01381	thiol:disulfide interchange protein DsbA
CP003909.1	1594401	1595264	-	CDS	gene	NGFG_01380	NGFG_01380	cell division protein FtsN
CP003909.1	1595370	1596866	-	CDS	gene	NGFG_01379	NGFG_01379	magnesium chelatase
CP003909.1	1596880	1597200	-	CDS	gene	NGFG_01378	NGFG_01378	hypothetical protein
CP003909.1	1597688	1599214	+	CDS	gene	NGFG_01377	NGFG_01377	sodium/proline symporter
CP003909.1	1599466	1603071	+	CDS	gene	NGFG_01376	NGFG_01376	delta-1-pyrroline-5-carboxylate dehydrogenase
CP003909.1	1603480	1604160	+	CDS	gene	NGFG_02435	NGFG_02435	opacity protein
CP003909.1	1604293	1604628	-	CDS	gene	NGFG_02436	NGFG_02436	hypothetical protein
CP003909.1	1605505	1606182	+	CDS	gene	NGFG_01375	NGFG_01375	hypothetical protein
CP003909.1	1606456	1607226	-	CDS	gene	NGFG_01374	NGFG_01374	exodeoxyribonuclease III
CP003909.1	1607286	1607567	-	CDS	gene	NGFG_01373	NGFG_01373	ArsR family transcriptional regulator
CP003909.1	1608302	1609183	-	CDS	gene	NGFG_01370	NGFG_01370	nicotinate-nucleotide diphosphorylase (carboxylating)
CP003909.1	1609259	1610197	-	CDS	gene	NGFG_01369	NGFG_01369	hypothetical protein
CP003909.1	1610399	1611511	+	CDS	gene	NGFG_01368	NGFG_01368	quinolinate synthase A
CP003909.1	1611563	1613071	+	CDS	gene	NGFG_01367	NGFG_01367	L-aspartate oxidase
CP003909.1	1613311	1613760	-	CDS	gene	NGFG_02437	NGFG_02437	transposase
CP003909.1	1613892	1614542	-	CDS	gene	NGFG_01366	NGFG_01366	beta-phosphoglucomutase
CP003909.1	1619550	1621226	+	CDS	gene	NGFG_01362	NGFG_01362	ABC transporter ATP-binding protein
CP003909.1	1621286	1621771	-	CDS	gene	NGFG_01361	NGFG_01361	phosphatidylglycerophosphatase A
CP003909.1	1621764	1622720	-	CDS	gene	NGFG_01360	NGFG_01360	thiamine-monophosphate kinase
CP003909.1	1623495	1624205	-	CDS	gene	NGFG_01357	NGFG_01357	outer membrane protein P.III
CP003909.1	1624569	1625519	+	CDS	gene	NGFG_01356	NGFG_01356	LysR family transcriptional regulator%2C Cys regulon transcriptional activator
CP003909.1	1625632	1626366	-	CDS	gene	NGFG_01355	NGFG_01355	CRP/FNR family transcriptional regulator%2C anaerobic regulatory protein
CP003909.1	1626501	1627922	+	CDS	gene	NGFG_01354	NGFG_01354	oxygen-independent coproporphyrinogen III oxidase
CP003909.1	1628162	1629736	-	CDS	gene	NGFG_01353	NGFG_01353	PiT family inorganic phosphate transporter
CP003909.1	1630061	1631161	+	CDS	gene	NGFG_01351	NGFG_01351	anhydro-N-acetylmuramic acid kinase
CP003909.1	1631280	1632221	+	CDS	gene	NGFG_02438	NGFG_02438	MafA family adhesin protein
CP003909.1	1632225	1633679	+	CDS	gene	NGFG_01350	NGFG_01350	MafB family adhesin protein
CP003909.1	1633676	1634092	+	CDS	gene	NGFG_01349	NGFG_01349	hypothetical protein
CP003909.1	1634228	1634905	+	CDS	gene	NGFG_01348	NGFG_01348	hypothetical protein
CP003909.1	1634911	1635309	+	CDS	gene	NGFG_02439	NGFG_02439	hypothetical protein
CP003909.1	1635340	1635717	+	CDS	gene	NGFG_01347	NGFG_01347	hypothetical protein
CP003909.1	1635848	1636585	+	CDS	gene	NGFG_02440	NGFG_02440	hypothetical protein
CP003909.1	1636582	1637001	+	CDS	gene	NGFG_01346	NGFG_01346	hypothetical protein
CP003909.1	1637249	1637521	+	CDS	gene	NGFG_01345	NGFG_01345	hypothetical protein
CP003909.1	1637642	1638187	+	CDS	gene	NGFG_01343	NGFG_01343	hypothetical protein
CP003909.1	1638591	1638992	+	CDS	gene	NGFG_01341	NGFG_01341	hypothetical protein
CP003909.1	1639264	1639758	+	CDS	gene	NGFG_01340	NGFG_01340	hypothetical protein
CP003909.1	1639878	1641011	+	CDS	gene	NGFG_01339	NGFG_01339	hypothetical protein
CP003909.1	1641018	1641338	+	CDS	gene	NGFG_02441	NGFG_02441	hypothetical protein
CP003909.1	1641514	1641789	-	CDS	gene	NGFG_01338	NGFG_01338	endonuclease
CP003909.1	1641786	1643069	-	CDS	gene	NGFG_01337	NGFG_01337	MFS transporter%2C PAT family%2C beta-lactamase induction signal transducer AmpG
CP003909.1	1643218	1644636	-	CDS	gene	NGFG_01336	NGFG_01336	glutamine synthetase
CP003909.1	1644947	1645756	+	CDS	gene	NGFG_01335	NGFG_01335	shikimate dehydrogenase
CP003909.1	1645759	1646460	+	CDS	gene	NGFG_01334	NGFG_01334	monofunctional biosynthetic peptidoglycan transglycosylase
CP003909.1	1647000	1647734	-	CDS	gene	NGFG_01332	NGFG_01332	lipopolysaccharide ABC transporter ATP-binding protein
CP003909.1	1647805	1648335	-	CDS	gene	NGFG_01331	NGFG_01331	lipopolysaccharide transport periplasmic protein LptA
CP003909.1	1648316	1648897	-	CDS	gene	NGFG_01330	NGFG_01330	hypothetical protein
CP003909.1	1648894	1649430	-	CDS	gene	NGFG_01329	NGFG_01329	YrbI family 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
CP003909.1	1649496	1650470	-	CDS	gene	NGFG_01328	NGFG_01328	KpsF/GutQ family sugar isomerase
CP003909.1	1650567	1651622	+	CDS	gene	NGFG_01327	NGFG_01327	transaldolase
CP003909.1	1651634	1651768	+	CDS	gene	NGFG_02442	NGFG_02442	hypothetical protein
CP003909.1	1651773	1652063	+	CDS	gene	NGFG_01326	NGFG_01326	hypothetical protein
CP003909.1	1652080	1652967	+	CDS	gene	NGFG_01325	NGFG_01325	glutamyl-Q tRNA(Asp) synthetase
CP003909.1	1653037	1654083	-	CDS	gene	NGFG_01324	NGFG_01324	tRNA dihydrouridine synthase A
CP003909.1	1654173	1655327	+	CDS	gene	NGFG_01323	NGFG_01323	phage integrase/recombinase
CP003909.1	1655377	1655643	-	CDS	gene	NGFG_01322	NGFG_01322	phage protein
CP003909.1	1655751	1656698	-	CDS	gene	NGFG_02443	NGFG_02443	phage protein
CP003909.1	1656670	1656900	-	CDS	gene	NGFG_02444	NGFG_02444	hypothetical protein
CP003909.1	1656897	1657709	-	CDS	gene	NGFG_02445	NGFG_02445	phage protein
CP003909.1	1658258	1658749	-	CDS	gene	NGFG_02446	NGFG_02446	phage protein
CP003909.1	1658746	1658928	-	CDS	gene	NGFG_02206	NGFG_02206	phage protein
CP003909.1	1659068	1659754	-	CDS	gene	NGFG_02207	NGFG_02207	phage protein
CP003909.1	1659823	1659984	-	CDS	gene	NGFG_02208	NGFG_02208	phage protein
CP003909.1	1659981	1660256	-	CDS	gene	NGFG_01320	NGFG_01320	phage protein
CP003909.1	1660409	1660741	-	CDS	gene	NGFG_01319	NGFG_01319	phage protein
CP003909.1	1660882	1661082	-	CDS	gene	NGFG_01318	NGFG_01318	phage protein
CP003909.1	1661748	1662395	-	CDS	gene	NGFG_01316	NGFG_01316	phage protein
CP003909.1	1662515	1662916	-	CDS	gene	NGFG_01315	NGFG_01315	phage protein
CP003909.1	1663371	1664189	-	CDS	gene	NGFG_01313	NGFG_01313	phage protein
CP003909.1	1664464	1665219	-	CDS	gene	NGFG_01312	NGFG_01312	phage repressor protein
CP003909.1	1665359	1665544	+	CDS	gene	NGFG_01311	NGFG_01311	hypothetical protein
CP003909.1	1665633	1665788	+	CDS	gene	NGFG_02225	NGFG_02225	phage protein
CP003909.1	1665765	1665953	-	CDS	gene	NGFG_02226	NGFG_02226	phage protein
CP003909.1	1666126	1666389	+	CDS	gene	NGFG_00632	NGFG_00632	phage protein
CP003909.1	1666386	1667285	+	CDS	gene	NGFG_00633	NGFG_00633	phage replication protein O domain protein
CP003909.1	1667300	1668082	+	CDS	gene	NGFG_00634	NGFG_00634	phage replication protein
CP003909.1	1668395	1668889	+	CDS	gene	NGFG_02243	NGFG_02243	phage protein
CP003909.1	1668732	1669229	-	CDS	gene	NGFG_02447	NGFG_02447	phage protein
CP003909.1	1669256	1669405	+	CDS	gene	NGFG_02448	NGFG_02448	phage protein
CP003909.1	1669498	1670085	+	CDS	gene	NGFG_02449	NGFG_02449	phage protein
CP003909.1	1670414	1671376	-	CDS	gene	NGFG_02450	NGFG_02450	hypothetical protein
CP003909.1	1671887	1672246	-	CDS	gene	NGFG_02239	NGFG_02239	phage protein
CP003909.1	1672367	1673452	-	CDS	gene	NGFG_02070	NGFG_02070	phage protein
CP003909.1	1673462	1673752	-	CDS	gene	NGFG_02071	NGFG_02071	phage protein
CP003909.1	1674323	1674550	-	CDS	gene	NGFG_02452	NGFG_02452	hypothetical protein
CP003909.1	1674930	1675214	+	CDS	gene	NGFG_02453	NGFG_02453	integral membrane protein
CP003909.1	1675215	1676402	+	CDS	gene	NGFG_02454	NGFG_02454	Zona occludens toxin
CP003909.1	1676617	1677561	+	CDS	gene	NGFG_02455	NGFG_02455	transposase
CP003909.1	1677864	1678403	+	CDS	gene	NGFG_02095	NGFG_02095	phage protein
CP003909.1	1678403	1678561	+	CDS	gene	NGFG_02096	NGFG_02096	phage protein
CP003909.1	1678545	1678886	+	CDS	gene	NGFG_02097	NGFG_02097	phage protein
CP003909.1	1678825	1679043	+	CDS	gene	NGFG_02098	NGFG_02098	hypothetical protein
CP003909.1	1679377	1679757	+	CDS	gene	NGFG_02100	NGFG_02100	phage protein
CP003909.1	1679958	1680800	-	CDS	gene	NGFG_02102	NGFG_02102	phage protein
CP003909.1	1681299	1681475	-	CDS	gene	NGFG_02103	NGFG_02103	hypothetical protein
CP003909.1	1681803	1682294	-	CDS	gene	NGFG_02104	NGFG_02104	D-tyrosyl-tRNA(Tyr) deacylase
CP003909.1	1682368	1683126	-	CDS	gene	NGFG_02105	NGFG_02105	hypothetical protein
CP003909.1	1683196	1684062	-	CDS	gene	NGFG_02106	NGFG_02106	hypothetical protein
